ID,Name,Description,WriteUp,Category,Cost,IndoorOutdoor,Address,PhotoURL,Latitude,Longitude,Neighborhood,City,ZipCode,Phone,Website,Instagram,Email,Duration,Hours,ParkingInfo,PublicTransit,Tags,KidFriendly,PetFriendly,Accessibility,WeatherPreferences,RainOk,IdealTempMin,IdealTempMax,WindSensitive,RequiresGoodVisibility,WeatherBoost,TidePreference,TideCritical,Tips,BestTimeToVisit,BestFeature,WhatToBring,StaffPick,Featured,Priority,Sponsored,Rating,ReviewCount,MetaDescription,Keywords,Slug,Status,Source,Difficulty,AgeRestriction,GroupSize,ReservationRequired,SeasonalAvailability
fyzical-therapy-balance-centers,FYZICAL Therapy & Balance Centers,FYZICAL Therapy & Balance Centers offers physical therapy services in Capitola. Licensed therapists for rehabilitation and recovery.,,Physical Therapy,100,Indoor,"1200 41st Ave Suite H, Capitola, CA 95010, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2f9uY_csrYW0kHPl3y-z4SvrpaXsPAU_9YwG_BKzQTVLl3zOsiVB4IpwMZ_6SV4mLrhL_kV_3dEObv2jrk0lBKbshDxZnWdGzx74np6Noe-uGaUySSnWJT3DWenUsimp6hozMRSJZkbAYLwa1xFumCGfUy6Ib63yWPS7JUiwoKoxF8TUvNIBLCS3UvfOLSdsHOpyU-WByRB5GjH2tXXeB2vHjqj-XIfyohzOEaM-FXezBW1LWfBo20peyylqARL5u2B8GQVowVwmCvVkD0DTk244BrOxzUqL28-TonML_7_eg&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9690828,-121.9641631,Capitola,Santa Cruz,,(831) 346-6886,https://www.fyzical.com/capitola-ca,,,45-60 minutes,Monday: 8:00 AM – 6:45 PM; Tuesday: 8:00 AM – 6:45 PM; Wednesday: 8:00 AM – 6:45 PM; Thursday: 8:00 AM – 6:45 PM; Friday: 8:00 AM – 6:45 PM; Saturday: Closed; Sunday: Closed,,,"wellness,health,fitness,self-care,physical-therapy,rehabilitation,injury-recovery,mobility,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,96,"FYZICAL Therapy & Balance Centers - Physical Therapy in Capitola, Santa Cruz. Professional wellness services.","physical therapy, wellness, capitola, santa cruz, fitness, health",fyzical-therapy-balance-centers,Published,Google Places,,,1-on-1 sessions,false,year-round
vibrantcare-rehabilitation,VibrantCare Rehabilitation,VibrantCare Rehabilitation offers physical therapy services in Santa Cruz. Licensed therapists for rehabilitation and recovery.,,Physical Therapy,100,Indoor,"548 Ocean St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2frN3U2YSVkw0LoA5tMg5P6cpo54TIlV23tqfdgovR8XiwWf2xNf7kgV3dr2ATaaZA8sLufzYXj3gqMDPReyCRyGopovwxg3GblLZ7-iiW1mU8ZcH2aJc5Z6thJCMOT1-C5QowcZPCLvI1gqmN0NOdQtSOHYJmRxEXcdL9m-zUcGQ1OxzEGLAA8EwTvA76cmOQf03YxqQvksTSp0z5hZYxOX4c9_xwkO3od0kTuC4EHiNp2BBScQSkzTSOTMdFtWtNlK6ucxDgp92uSpTe9PMZwcPKAvtz-V_PRYGFadaUaR8KPTL-cJc3VQx-GUwSukIimzDhcuIJIUHGb6PkCDq8ERZYUNd4XAVoWGz9Nvph098tu4YJIMRGG5myXTuYs_LIdWUym6bhGfWUqCzdVqH-YeMMyawrR7mnAuE5-_DPSlw&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9762561,-122.0192318,Santa Cruz,Santa Cruz,,(831) 423-3196,http://vibrantcare.com/location/santa-cruz/,,,45-60 minutes,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,,,"wellness,health,fitness,self-care,physical-therapy,rehabilitation,injury-recovery,mobility,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,3.7,21,"VibrantCare Rehabilitation - Physical Therapy in Santa Cruz, Santa Cruz. Professional wellness services.","physical therapy, wellness, santa cruz, santa cruz, fitness, health",vibrantcare-rehabilitation,Published,Google Places,,,1-on-1 sessions,false,year-round
on-the-move-physical-therapy,On The Move Physical Therapy,On The Move Physical Therapy offers physical therapy services in Santa Cruz. Licensed therapists for rehabilitation and recovery.,,Physical Therapy,100,Indoor,"303 Potrero St 42 301, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2e7onIlUcMwEWk8dT9H9A6H44zpmz4b6h2kpiHXA6SW6IzeNvUjBbycohwSRBIHPbj6PxSM5VncbOaka5LcP7MdpTKM_LLy22r4QRpbvhkYkkQjIT5onOE2aSGWlmQWsHOp7Q8p7QSQ5-mvMc1E1HBwIzEayuD9veBspew5Dptt1e_hw0FMJi0qDliYE8fBRqaEowV2rX0v8dl--o-SCIC-QnsUYrYRmYrSkb-dQCU-KnSu4ER_qWwXhxjR6ccsiTwfyRp8EAEn-JOeWtn4dQDDT3-Kon4DRno6wh2d7wiF4g&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9819298,-122.0310034,Santa Cruz,Santa Cruz,,(831) 216-6244,https://onthemovept.fit/,,,45-60 minutes,,,,"wellness,health,fitness,self-care,physical-therapy,rehabilitation,injury-recovery,mobility,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,3,"On The Move Physical Therapy - Physical Therapy in Santa Cruz, Santa Cruz. Professional wellness services.","physical therapy, wellness, santa cruz, santa cruz, fitness, health",on-the-move-physical-therapy,Published,Google Places,,,1-on-1 sessions,false,year-round
movement-health-science-physical-therapy,Movement Health Science Physical Therapy,Movement Health Science Physical Therapy offers physical therapy services in Santa Cruz. Licensed therapists for rehabilitation and recovery.,,Physical Therapy,100,Indoor,"1280 17th Ave Suite 202, Santa Cruz, CA 95062, USA",,36.9719794,-121.9839647,Santa Cruz,Santa Cruz,,(661) 435-8818,https://mhs-pt.com/,,,45-60 minutes,Monday: 7:00 AM – 6:00 PM; Tuesday: 7:00 AM – 6:00 PM; Wednesday: 7:00 AM – 6:00 PM; Thursday: 7:00 AM – 6:00 PM; Friday: 7:00 AM – 6:00 PM; Saturday: Closed; Sunday: Closed,,,"wellness,health,fitness,self-care,physical-therapy,rehabilitation,injury-recovery,mobility,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,1,"Movement Health Science Physical Therapy - Physical Therapy in Santa Cruz, Santa Cruz. Professional wellness services.","physical therapy, wellness, santa cruz, santa cruz, fitness, health",movement-health-science-physical-therapy,Published,Google Places,,,1-on-1 sessions,false,year-round
dominican-hospital-outpatient-rehabilitation-cente,Dominican Hospital Outpatient Rehabilitation Center,"Dominican Hospital Outpatient Rehabilitation Center is a wellness facility in Santa Cruz, Santa Cruz.",,Wellness Center,30,Indoor,"111 Madrone St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2fL5NHvRN7DLeYOLDuBoT6QZYoJYDSAXN0h83GxaVHK5NtD4x3ofepkFn2_GJGmt3i9LIxvF7BPty4JnOovT-Ll7C7KeBXLqlK58Y-majXL8R_vTesFoqxJo-L-JEMhTWrScttcbJebxPu1OTVn638IDExOot3MHNxJYItbHMzXVX5VGCbVu8aVRsg7WPr72PNO1a__Yp1nSUbwqfjTT9KloUpzPsO37_vGnITChUPJAJyvDi9oKs4wtea2YEQ5E5iumqOWE7b3uBG8SnbnMzTE7R8zSRxQQ5sZD2wQFDBcXQ&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9830441,-122.0305593,Santa Cruz,Santa Cruz,,(831) 457-7057,https://locations.dignityhealth.org/dominican-hospital-outpatient-rehabilitation-center,,,45-60 minutes,Monday: 7:00 AM – 6:00 PM; Tuesday: 7:00 AM – 6:00 PM; Wednesday: 7:00 AM – 6:00 PM; Thursday: 7:00 AM – 6:00 PM; Friday: 7:00 AM – 6:00 PM; Saturday: Closed; Sunday: Closed,,,"wellness,health,fitness,self-care,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,2.9,16,"Dominican Hospital Outpatient Rehabilitation Center - Wellness Center in Santa Cruz, Santa Cruz. Professional wellness services.","wellness center, wellness, santa cruz, santa cruz, fitness, health",dominican-hospital-outpatient-rehabilitation-cente,Published,Google Places,,,1-on-1 sessions,false,year-round
west-cliff-physical-therapy-and-lymphedema-care,West Cliff Physical Therapy and Lymphedema Care,West Cliff Physical Therapy and Lymphedema Care offers physical therapy services in Santa Cruz. Licensed therapists for rehabilitation and recovery.,,Physical Therapy,100,Indoor,"214 Gharkey St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2fJMdb0kh9oZylvSe_Txhy01XoUEUnNniYsmKOggm_mJ5VzPVACVHGs9_nzSRvEMn9TPo3RQOkOUXViAe5V2XWVJcyLnuLWrLUgjyvC0x_tazNVTB9rrd9HD3zXc4m_Fam97qYViift3mrWq9J6sPKqwPDOaK79oHahqRQgvtyDXtpqMWBRFIJCRZeV28sOhIvH4m8B992N874xn13_d_HnfeyPfVMXqoZ6qxkkKuVb9JQrbYD4FcfC-_zdP_Pth-dxjnnVQ1I_06ywaeh2WTUVjIfCYddCDx9H9Z5oUu9e8g&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9598707,-122.0281191,Santa Cruz,Santa Cruz,,(831) 225-0776,https://westcliffpt.com/,,,45-60 minutes,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,,,"wellness,health,fitness,self-care,physical-therapy,rehabilitation,injury-recovery,mobility,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,32,"West Cliff Physical Therapy and Lymphedema Care - Physical Therapy in Santa Cruz, Santa Cruz. Professional wellness services.","physical therapy, wellness, santa cruz, santa cruz, fitness, health",west-cliff-physical-therapy-and-lymphedema-care,Published,Google Places,,,1-on-1 sessions,false,year-round
alliance-physical-therapy,Alliance Physical Therapy,Alliance Physical Therapy offers physical therapy services in Aptos. Licensed therapists for rehabilitation and recovery.,,Physical Therapy,100,Indoor,"7887 Soquel Dr ste d&e, Aptos, CA 95003, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2fCgFyCqkj_5ShtRr4iP2WnM2ciuFK_miMi54gI62b3Jte3P5bMid8JnSu0u17ZSVU21r_cp1WkBtMNQwcGdpzSdTobAhgh_z86I2G6MdPlCryv_WR-4gyjvIbMAxgkxLLES4O2-Av1U_HJWnEPb_T6PJB-zZY5k60c-GvYDrGHmS6GtV8EF5EFh7vycUBP_SIeXpOlNbKeh2ZTjBgDkAgWzfMXukMOqcRKQQ3-YtYAzaLjC5KYFWBlf_mHrTz1U1zBZrRjQ0vc0SOhSK_t0zBWWCtcA7KC9KYUDRSNqLascA&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9781185,-121.9062729,Aptos,Santa Cruz,,(831) 662-4547,https://www.allianceptsantacruz.com/,,,45-60 minutes,Monday: 7:00 AM – 6:00 PM; Tuesday: 7:00 AM – 6:00 PM; Wednesday: 7:00 AM – 6:00 PM; Thursday: 7:00 AM – 6:00 PM; Friday: 7:00 AM – 6:00 PM; Saturday: Closed; Sunday: Closed,,,"wellness,health,fitness,self-care,physical-therapy,rehabilitation,injury-recovery,mobility,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,4.4,74,"Alliance Physical Therapy - Physical Therapy in Aptos, Santa Cruz. Professional wellness services.","physical therapy, wellness, aptos, santa cruz, fitness, health",alliance-physical-therapy,Published,Google Places,,,1-on-1 sessions,false,year-round
sol-santa-cruz,SOL Santa Cruz,SOL Santa Cruz is a budget-friendly fitness center in Seabright. Complete gym facilities and equipment.,,Gym,50,Indoor,"1510 Seabright Ave, Santa Cruz, CA 95062, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2ey9MC-TU6qrI_rAhoFgUJhHftEvRmzoNwIZGfWGxcj9nMUDh7XqCV2KCaaswn0XX9rgfixzpYiQInOKEuzuE1AYSGjkIqkEVkGaGXu7czS9lDtEV_dETntRQ-OrcPopqKdF5pfy2GJP6pUpqA-qHgF2KQks4jFDPkFuMQepLeFLYBDL0b0brz_0yfs9b9oRpQRcx5VJLubc8ZP3iPOhQv_8ZNV8wqSrV8eZGPM96lHbZp3bSGfmrEiDYa202_N9E6cMRRPmBNsx2AiHDC1Cn1Ya4M6MPDorNjU7S54caedt25GER9llVOmjdR3_Mb2voY66ADUqmsnwvJm5pR36YSNhl3c7tdnvXroYO9rgvSuV8NyBgYN0KhHbhE9ysGByqPFd7pvEh3HMCF52SDDMXJB4PxADHo65-CsbASvxip9d08&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9780005,-122.009378,Seabright,Santa Cruz,,(831) 425-3588,https://solsantacruz.net/,,,Varies,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 12:30 PM; Saturday: Closed; Sunday: Closed,,,"wellness,health,fitness,self-care,gym,workout,strength-training,cardio,weights,classes,group-fitness,personal-training,1-on-1",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Early morning or evening,,"Workout clothes, water bottle, towel",false,false,,false,4.8,18,"SOL Santa Cruz - Gym in Seabright, Santa Cruz. Professional wellness services.","gym, wellness, seabright, santa cruz, fitness, health",sol-santa-cruz,Published,Google Places,,16+,1-on-1 sessions,false,year-round
redwood-grove-post-acute,Redwood Grove Post Acute,"Redwood Grove Post Acute is a wellness facility in Soquel, Santa Cruz.",,Wellness Center,30,Indoor,"2990 Soquel Ave, Santa Cruz, CA 95062, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2cVsIZkT7iC_LSBhz4wfSfosPZimlNiit6khmOrr5MHUynZYrrf3li-dzoA7YkeQTsdXj6MptxLKT7ZcOb4ECqM29ecmjfQ4rxv8uuNoMuJV_kJ94UBZaOvygsBq4FyFVSvsyZQdNbay8nM2TZk_iDrsSMKDr56-fvL_xlG4R-w992-CT4xd8OgikcPPTZW59SUNiF_L4Vd--jTfI3f3cLwaJeOzau-NiVGix1Pq77nrRxVr_MvwuPVxhykDAi0W0XI3tf2_HKNJI9rfq9uuwqO9JXUdEE-6AW5_Rd_ltu9ZkzpPhkm0oeOrcKeq82bfNtJCB9bVi5-0wdqOFs4ac1kkPJsltYOxytyj8cc8xjWJGGB7v-ZHh19WUbAmZoc8KO5MQEzVM33OBDl0FNwsWmhDYtKQ6uME3Wp6MnfnfhJbu1v&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9860878,-121.9846391,Soquel,Santa Cruz,,(831) 479-9000,http://redwoodgrovepa.com/,,,45-60 minutes,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 8:00 PM; Sunday: 8:00 AM – 8:00 PM,,,"wellness,health,fitness,self-care,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,4.3,38,"Redwood Grove Post Acute - Wellness Center in Soquel, Santa Cruz. Professional wellness services.","wellness center, wellness, soquel, santa cruz, fitness, health",redwood-grove-post-acute,Published,Google Places,,,1-on-1 sessions,false,year-round
kaly-kao-md,"Kaly Kao, M.D.","Kaly Kao, M.D. is a wellness facility in Santa Cruz, Santa Cruz.",,Wellness Center,30,Indoor,"2911 Chanticleer Ave, Santa Cruz, CA 95065, USA",,36.9882672,-121.97837,Santa Cruz,Santa Cruz,,(831) 477-2350,https://www.sutterhealth.org/find-provider/dr-kaly-kao-1046238074,,,45-60 minutes,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,,,"wellness,health,fitness,self-care,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,4.5,93,"Kaly Kao, M.D. - Wellness Center in Santa Cruz, Santa Cruz. Professional wellness services.","wellness center, wellness, santa cruz, santa cruz, fitness, health",kaly-kao-md,Published,Google Places,,,1-on-1 sessions,false,year-round
amelia-foster-physical-therapy-pleasure-point,Amelia Foster Physical Therapy- Pleasure Point,Amelia Foster Physical Therapy- Pleasure Point offers physical therapy services in Santa Cruz. Licensed therapists for rehabilitation and recovery.,,Physical Therapy,100,Indoor,"4125 Portola Dr, Santa Cruz, CA 95062, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2eFf4yuTQlwY4HbnjzS820uvhSx-0JTmd-ipCS0QacwgiSO4NOJJQh0V5NOmUhYW6mACojYR_eiIWCNDobXmtTA2vELX_8g-LADw8ONELy6fPJZ6SPQ2SEwh4TZYjVeeQ3p13qxyFVIf7rHwQpv8k8wz9Ul814WeCdKUeVSz_pjal9-JxKPqhkrQoKnaDMYGKkS39jVtCcIQYezJZczpFxH0ALaml9pHZohjGzZElBJAsoxUGYKPJ1uuY3PysHggAOPT8cPTOGrtjMuBK4fxqXgZVkkiIJwXENB_1SGsvQJYg&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.96398180000001,-121.9644836,Santa Cruz,Santa Cruz,,(831) 204-8429,https://www.ameliafosterphysicaltherapy.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=898769936578187966,,,45-60 minutes,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,,,"wellness,health,fitness,self-care,physical-therapy,rehabilitation,injury-recovery,mobility,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,12,"Amelia Foster Physical Therapy- Pleasure Point - Physical Therapy in Santa Cruz, Santa Cruz. Professional wellness services.","physical therapy, wellness, santa cruz, santa cruz, fitness, health",amelia-foster-physical-therapy-pleasure-point,Published,Google Places,,,1-on-1 sessions,false,year-round
neurowell-pilates-physical-therapy,NeuroWell Pilates & Physical Therapy,NeuroWell Pilates & Physical Therapy provides pilates instruction in Santa Cruz. Accessible pilates studio with certified trainers.,,Pilates,25,Indoor,"402 Ingalls St Suite 13A, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2drJdpTW5L_dM-r5xxMTngHvPdkgLbr3fTIYTa1lcIp_r1ZT5ygcz4DsNhs_8yHrETzQrULv0pbAjF1FpnbjIS828VpoD10NK_On7BxktNWCwcLE9HncKkb4sOt3gRYo9VdfMu-fiVo0i5P_dgv7h4lMN-2a7PHSIh89f6cGmY8zgmepXRNHRc-Cspfujbmcg5AolRr8ls4QRibt06Mk-e7jcKhoECx1XiToOCMZnKcJc8Unf2e0oHz6fRRqx30dcuxfmMitIjQy_P8fKl7tjywfyI-wH_6rxxbQ-l_Jrj0jg&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9591026,-122.0485056,Santa Cruz,Santa Cruz,,(831) 216-6450,https://www.neurowellpilatespt.com/,,,45-60 minutes,Monday: 9:00 AM – 5:30 PM; Tuesday: Closed; Wednesday: 9:00 AM – 5:30 PM; Thursday: Closed; Friday: 9:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,,,"wellness,health,fitness,self-care,pilates,core-strength,flexibility,toning,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,"Yoga mat, water bottle, comfortable clothing",false,false,,false,5,5,"NeuroWell Pilates & Physical Therapy - Pilates in Santa Cruz, Santa Cruz. Professional wellness services.","pilates, wellness, santa cruz, santa cruz, fitness, health",neurowell-pilates-physical-therapy,Published,Google Places,,,Classes available,false,year-round
california-orthopedic-and-sports-physical-therapy-,California Orthopedic and Sports Physical Therapy Services,California Orthopedic and Sports Physical Therapy Services offers physical therapy services in Aptos. Licensed therapists for rehabilitation and recovery.,,Physical Therapy,100,Indoor,"6193 Soquel Dr, Aptos, CA 95003, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2cCtxWqoNVIaeLKezFwhMgsc4Vak7gqYGfDoXPEhhMWIqDPmN10KDJTye2xmcSPUd_-6RGZSGuIx3XDVoSpiXGqLZDwh6dwJm4a6-pFvhKh13ZhGX4Wcyqv0Z0YEY-ywQtsWL3rnnq0LBQQCJVGuL_un-V03v_AbYrySXsrwJ9cz4SDlZlfI03N0JMArl8GD7up9NCBsBkj5Ll2MHoIRbmD2mAS4Xyq-TFPJnTWYBswaKp0Evf4dM5zTLVIRYvIhKGZZeWZuUSj6XOjn9FU-RadrMfwjGFRvSFC0xszDY0YTA&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9900981,-121.9336759,Aptos,Santa Cruz,,(831) 462-1212,http://www.coast-physical-therapy-services.com/,,,45-60 minutes,Monday: 8:00 AM – 1:00 PM; Tuesday: 8:00 AM – 1:00 PM; Wednesday: 8:00 AM – 1:00 PM; Thursday: 8:00 AM – 1:00 PM; Friday: 8:00 AM – 1:00 PM; Saturday: Closed; Sunday: Closed,,,"wellness,health,fitness,self-care,physical-therapy,rehabilitation,injury-recovery,mobility,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,4.8,17,"California Orthopedic and Sports Physical Therapy Services - Physical Therapy in Aptos, Santa Cruz. Professional wellness services.","physical therapy, wellness, aptos, santa cruz, fitness, health",california-orthopedic-and-sports-physical-therapy-,Published,Google Places,,,1-on-1 sessions,false,year-round
chaminade-resort-spa,Chaminade Resort & Spa,Chaminade Resort & Spa is a welcoming spa in Santa Cruz. Full spa services and relaxation treatments.,,Spa,100,Indoor,"1 Chaminade Ln, Santa Cruz, CA 95065, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2fruJO7LK8qWV8mNC56EOeMfFuzh95M1Diwcn4siyqMGm7RGquM6avPtZAmYsepxgOsZK7tyVDvorQDKTJb9gR_fB6qrvUh0oiTGJT-xv9XF_Khv7VK205o8I907k9bCTT733gMzqhxaSfKu-c8225S5O8O5vMOuJYf2VaTmLBreeGlQsANwcrza2XItOWcpM8XmXhxJCbnj2cVB8rCh8ubOwoi70BK2rQlYnt2Dvkn68VhRjR4UVDAg6Bw62lHmOcmKHnQbE0F7qwMK3q-wHSebVOsU1wfu2OPXKyIp2BahQ&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9964287,-121.985197,Santa Cruz,Santa Cruz,,(831) 475-5600,https://www.chaminade.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,,,45-60 minutes,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,,"wellness,health,fitness,self-care,spa,relaxation,pampering,beauty,treatments,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Weekday afternoons,,,false,false,,false,4.1,1832,"Chaminade Resort & Spa - Spa in Santa Cruz, Santa Cruz. Mission-style resort on 300 acres, offering upscale rooms & suites, plus a spa, a pool & 2 eateries.","spa, wellness, santa cruz, santa cruz, fitness, health",chaminade-resort-spa,Published,Google Places,,,1-on-1 sessions,true,year-round
the-spa-at-chaminade,The Spa at Chaminade,The Spa at Chaminade is a welcoming spa in Santa Cruz. Full spa services and relaxation treatments.,,Spa,100,Indoor,"One Chaminade Ln, Santa Cruz, CA 95065, USA",,36.9962411,-121.9847219,Santa Cruz,Santa Cruz,,(831) 465-3465,https://www.chaminade.com/spa-fitness/,,,45-60 minutes,Monday: Closed; Tuesday: Closed; Wednesday: 10:00 AM – 8:00 PM; Thursday: 10:00 AM – 8:00 PM; Friday: 10:00 AM – 8:00 PM; Saturday: 9:00 AM – 8:00 PM; Sunday: 9:00 AM – 8:00 PM,,,"wellness,health,fitness,self-care,spa,relaxation,pampering,beauty,treatments,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Weekday afternoons,,,false,false,,false,3.5,6,"The Spa at Chaminade - Spa in Santa Cruz, Santa Cruz. Professional wellness services.","spa, wellness, santa cruz, santa cruz, fitness, health",the-spa-at-chaminade,Published,Google Places,,,1-on-1 sessions,true,year-round
the-spa-and-sauna-co-santa-cruz-home-of-hot-spring,The Spa and Sauna Co. - Santa Cruz - Home of Hot Spring Spas,The Spa and Sauna Co. - Santa Cruz - Home of Hot Spring Spas is a welcoming spa in Santa Cruz. Full spa services and relaxation treatments.,,Spa,100,Indoor,"707 River St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2cTuxzHDX2aCUiGqTZpHblu-gxH2jht-dHkN57x_U9DpvGealDN1TJJuVxh_h4j8fyd3sGmEvG2mRUjkY5jfAbHQkFhqQYSyQ80A-8DlZVef5lfBcgnqT5YhnCoukl2J7HMS_g6TuYADjJafvW5C-9wzoIDN1mtjqgMGi32jl42VuksoFcXMiG91ZcxuKueEyC3MM2nKKFwFfAwGzlXee1u6d4cCwf-APZjregC6nXGUS2TDujuw0XyPYlPJjch1vi1AHzzOohCY4RSPh7IBGzCdsmuHfLaYpKjB9xEb-f-jA&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9838952,-122.0300513,Santa Cruz,Santa Cruz,,(831) 425-7727,https://spaandsauna.com/locations-santa-cruz/,,,45-60 minutes,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 10:00 AM – 5:00 PM; Sunday: 11:00 AM – 4:00 PM,,,"wellness,health,fitness,self-care,spa,relaxation,pampering,beauty,treatments,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Weekday afternoons,,,false,false,,false,4.9,185,"The Spa and Sauna Co. - Santa Cruz - Home of Hot Spring Spas - Spa in Santa Cruz, Santa Cruz. Professional wellness services.","spa, wellness, santa cruz, santa cruz, fitness, health",the-spa-and-sauna-co-santa-cruz-home-of-hot-spring,Published,Google Places,,,1-on-1 sessions,true,year-round
